c80
4	Helloween	0.00164796409105	0.0132539966933
5	Skeletonwitch	0.000304584802821	0.012244434805
6	Silverchair	0.000545046489259	0.01220005155
7	Amon Amarth	0.000990702148124	0.0117543958911
8	Armour	0.00019236934915	0.0115723365332
9	Marilyn Manson	0.00159025328631	0.010174452596
10	Nile	0.000368707919205	0.00982737051217

c105
1	Within Temptation	0.00119268996473	0.0196236365659
2	Sepultura	0.00139147162552	0.0192207732724
3	Max Richter	0.000294966335364	0.0158274826442
4	Lordi	0.000362295607567	0.0153519901067
5	Helloween	0.00164796409105	0.0152908114191
6	Wolfchant	0.000288554023726	0.0137930786293
7	Metallica	0.00849310676499	0.0137517911942
8	Free	0.00042641872395	0.0136552139291
9	Black Sabbath	0.00453991663995	0.0130111037682
10	Queen	0.00322859890991	0.0128938500697

c218
1	Angelic Upstarts	0.000282141712087	0.0751724037425
2	Lorde	0.00242064764348	0.0239429887202
3	Chromium	8.65662071177e-05	0.0226407065202
4	Kiara Rocks	0.000112215453671	0.0217059663645
5	TesseracT	0.000384738698301	0.0205243522108
6	HammerFall	0.000638025008015	0.019361974992
7	Rammstein	0.00161590253286	0.0192931883762
8	The 1975	0.000506572619429	0.0167661546533
9	Bury Tomorrow	0.000131452388586	0.015323093066
10	Agnostic Front	0.000141070856044	0.0153134745985

c219
1	Glee Cast	0.00131131773004	0.0102573097209
2	Baustelle	0.000294966335364	0.00911679837052
3	Kadavar	0.000285347867906	0.00834210311249
4	Amari	0.000218018595704	0.00821335395332
5	Arcade Fire	0.00278294325104	0.00819744890582
6	Combichrist	0.000256492465534	0.00817488008349
7	The National	0.00141070856044	0.0076088992827
8	Fennesz	0.000125040076948	0.00752201874658
9	50 Cent	0.000368707919205	0.00727835090432
10	Lorde	0.00242064764348	0.00679503863103

c184
1	The Rolling Stones	0.00333119589612	0.06797315193
2	Lady Gaga	0.00310676498878	0.0308062784895
3	Bruce Springsteen	0.00187560115422	0.0237765727588
4	Bryan Adams	0.000731003526771	0.0140516051689
5	Sophie B. Hawkins	0.000105803142033	0.0138072403362
6	Benny Goodman	0.000112215453671	0.0116269149811
7	Saviour Machine	0.000602757294004	0.0111363731408
8	Phil Collins	0.000333440205194	0.0109709076209
9	Nine Inch Nails	0.00149727476755	0.0106766382759
10	Alice in Chains	0.00197178582879	0.0106369098234

c121
1	Brezno	0.000288554023726	0.0815296277945
2	Helloween	0.00164796409105	0.0774429449999
3	Visions of Atlantis	0.000246873998076	0.0570258532747
4	Aerosmith	0.00282141712087	0.0453604010609
5	Ghost	0.00111574222507	0.0370660759567
6	Mägo de Oz	0.000371914075024	0.0369008131977
7	Mr. Big	0.000439243347227	0.0341062111982
8	Gamma Ray	0.000410387944854	0.0268623393279
9	Bon Jovi	0.00182430266111	0.0236302427934
10	Violator	0.000166720102597	0.0216514617156

c181
1	Bruce Springsteen	0.00187560115422	0.0116958274172
2	Arcade Fire	0.00278294325104	0.00935991389182
3	Unquiet Nights	0.00023084321898	0.00834058535245
4	Pearl Jam	0.0034273805707	0.00597738133407
5	Marlene Kuntz	0.0002340493748	0.00583737919663
6	Amari	0.000218018595704	0.00573436235668
7	Luca Carboni	0.000169926258416	0.00542531183682
8	Spike Jones	0.000147483167682	0.00532870730851
9	The National	0.00141070856044	0.00501786286814
10	Franz Ferdinand	0.00145880089772	0.00473167529275

c182
1	Marlene Kuntz	0.0002340493748	0.0470386778979
2	Baustelle	0.000294966335364	0.0342504882101
3	A Classic Education	0.000112215453671	0.0307968754554
4	Ben Harper	0.000185957037512	0.0243594975079
5	Arcade Fire	0.00278294325104	0.0217625112944
6	Colapesce	0.000102596986214	0.021715584832
7	Il Volo	7.3741583841e-05	0.0208353493252
8	The Libertines	0.000275729400449	0.0197242705996
9	The Stone Roses	0.000468098749599	0.0195319012504
10	Skiantos	7.69477396601e-05	0.0190139613512

c183
1	Kiss	0.00275088169285	0.00879779087352
2	Crashdïet	0.000878486694453	0.00805956640289
3	Metallica	0.00849310676499	0.00708211447395
4	Van Halen	0.00146521320936	0.00658788413577
5	AC/DC	0.00445655658865	0.00598592128746
6	Aerosmith	0.00282141712087	0.00589539703842
7	Bon Jovi	0.00182430266111	0.00587481238314
8	Def Leppard	0.00114780378326	0.0057990988716
9	Guns N' Roses	0.00254889387624	0.00537146010606
10	Accept	0.00139788393716	0.00532777977965

c35
1	Arctic Monkeys	0.00727797370952	0.0865681801366
2	Michael Bublé	0.00106764988778	0.0820092731891
3	The Maccabees	0.000278935556268	0.0489518336745
4	The xx	0.00174094260981	0.0336436727748
5	Fito Páez	0.00031099711446	0.0319966951932
6	Vampire Weekend	0.0013369669766	0.0286630330234
7	James Blunt	0.000666880410388	0.0277946580512
8	Cultura Profética	0.000327027893556	0.0219806644141
9	The Beatles	0.00552420647643	0.0206296396774
